m,xi_d,dtheta_deg,depth_frac,r1_mm,r2_mm,eta_bar,delta_eta,ratio_split_over_mean,B_signed,B_sign,psi_lower_deg,theta0_hat_deg,s_bar_radial_pct,s_bar_azavg_pct
1,0.5,60,0.5,22.980000000000004,28.980000000000004,-0.012833996485203418,0.004928245296037181,0.383999271132656,1178807.3121178611,+,112.91831180523293,22.91831180523295,24.810964083175808,4.1351606805293
1,0.5,90,0.1,22.980000000000004,28.980000000000004,-0.007824901308355463,0.0006090525276397538,0.07783517052022176,-145681.78528429137,-,22.918311805232925,22.918311805232925,7.684310018903591,1.9210775047258977
1,0.5,90,0.25,22.980000000000004,28.980000000000004,-0.015447815278152238,0.0002859750759954924,0.01851233141038043,68403.5575376125,+,112.91831180523293,22.91831180523295,16.392958412098302,4.098239603024576
1,0.5,90,0.5,22.980000000000004,28.980000000000004,-0.019250994727805133,0.005690647496599148,0.2956027767427453,1361169.437947893,+,112.91831180523293,22.91831180523295,24.810964083175808,6.202741020793951
1,0.8,10,0.1,29.328000000000003,35.328,0.0012532739557096016,0.003536120669433056,2.8215065455747945,845819.2827801452,+,112.91831180523292,22.918311805232925,7.684310018903591,0.2134530560806553
1,0.8,10,0.25,29.328000000000003,35.328,0.0032982575430130175,0.008786572372062635,2.6640043287935433,2101696.4737873045,+,112.91831180523292,22.918311805232925,16.392958412098302,0.4553599558916195
1,0.8,10,0.5,29.328000000000003,35.328,0.007063701841891171,0.017421080683219597,2.4662819967717433,4167020.117867841,+,112.91831180523292,22.918311805232925,24.810964083175808,0.6891934467548835
1,0.8,20,0.1,29.328000000000003,35.328,0.002506547911419203,0.006964798101688786,2.778641521256751,1665938.7746582243,+,112.91831180523292,22.918311805232925,7.684310018903591,0.4269061121613106
1,0.8,20,0.25,29.328000000000003,35.328,0.006596515086026035,0.017306169188820303,2.623532117053965,4139533.963728313,+,112.91831180523292,22.918311805232925,16.392958412098302,0.910719911783239
1,0.8,20,0.5,29.328000000000003,35.328,0.014127403683782342,0.03431283064537175,2.4288136315352427,8207427.43806819,+,112.91831180523292,22.918311805232925,24.810964083175808,1.378386893509767
1,0.8,30,0.1,29.328000000000003,35.328,0.0037598218671288054,0.010181853667982594,2.70806810210878,2435439.559874009,+,112.91831180523292,22.918311805232925,7.684310018903591,0.6403591682419658
1,0.8,30,0.25,29.328000000000003,35.328,0.009894772629039053,0.02529992681211982,2.5568982492705206,6051593.808886693,+,112.91831180523292,22.918311805232925,16.392958412098302,1.3660798676748582
1,0.8,30,0.5,29.328000000000003,35.328,0.02119110552567351,0.050162002611494366,2.367125327686276,11998456.228721512,+,112.91831180523292,22.918311805232925,24.810964083175808,2.06758034026465
1,0.8,45,0.1,29.328000000000003,35.328,0.005639732800693208,0.01439931554735923,2.5531910918881366,3444231.655913785,+,112.91831180523292,22.918311805232925,7.684310018903591,0.9605387523629488
1,0.8,45,0.25,29.328000000000003,35.328,0.01484215894355858,0.03577949962474656,2.4106667878175956,8558246.038500618,+,112.91831180523292,22.918311805232925,16.392958412098302,2.049119801512288
1,0.8,45,0.5,29.328000000000003,35.328,0.031786658288510274,0.07093978440896996,2.2317471615005258,16968379.526197903,+,112.91831180523292,22.918311805232925,24.810964083175808,3.1013705103969755
1,0.8,60,0.1,29.328000000000003,35.328,0.007519643734257611,0.017635487868177386,2.3452557716045144,4218305.056464968,+,112.91831180523292,22.918311805232925,7.684310018903591,1.2807183364839316
1,0.8,60,0.25,29.328000000000003,35.328,0.019789545258078106,0.04382075866636564,2.214338838760227,10481667.943761017,+,112.91831180523292,22.918311805232925,16.392958412098302,2.7321597353497165
1,0.8,60,0.5,29.328000000000003,35.328,0.04238221105134702,0.08688313713251097,2.0499906677178794,20781935.800536927,+,112.91831180523292,22.918311805232925,24.810964083175808,4.1351606805293
1,0.8,90,0.1,29.328000000000003,35.328,0.011279465601386415,0.02036370733596519,1.8053787347391872,4870879.119748019,+,112.91831180523292,22.918311805232925,7.684310018903591,1.9210775047258977
1,0.8,90,0.25,29.328000000000003,35.328,0.02968431788711716,0.050599853624239646,1.7045988328470139,12103187.617773388,+,112.91831180523292,22.918311805232925,16.392958412098302,4.098239603024576
1,0.8,90,0.5,29.328000000000003,35.328,0.06357331657702055,0.10032400522298876,1.578083551790851,23996912.45744303,+,112.91831180523292,22.918311805232925,24.810964083175808,6.202741020793951
2,0.2,10,0.1,16.632,22.631999999999998,-0.003313438487316822,0.0031621396005368624,0.954337801242093,-985223.8962341779,-,22.918311805232932,22.918311805232932,7.684310018903587,0.21345305608065518
2,0.2,10,0.25,16.632,22.631999999999998,-0.007060287792860644,0.006729576614075246,0.9531589662506658,-2096725.8025546898,-,22.91831180523293,22.91831180523293,16.392958412098295,0.4553599558916192
2,0.2,10,0.5,16.632,22.631999999999998,-0.010658381928839923,0.010131495528338471,0.9505660048570994,-3156657.4408713924,-,22.91831180523293,22.91831180523293,24.810964083175797,0.6891934467548833
2,0.2,20,0.1,16.632,22.631999999999998,-0.006626876974633644,0.0059428784970387795,0.8967841895642437,-1851615.2502263968,-,22.918311805232932,22.918311805232932,7.684310018903587,0.42690611216131036
