xi_d,s_bar,sigma_rel,f_max_kHz,set,model,n_obs,det_F,sigma_min,cond2,crlb_xi_mm,crlb_s_pp,labels,pool_ms,mass_coupling
0.8,0.01,0.0003,25.6,d_optimal_4,gaussian_radial,4,86865717902.85175,98.51422344888306,30.368708994576792,0.2147785547631651,0.03520950237520086,m3n0|m4n0|m0n1|m1n1,0|1|2|3|4,None
0.8,0.01,0.0003,25.6,all_measurable,gaussian_radial,8,127855310261.49017,102.57539448458172,33.98388250266908,0.20627041725983405,0.031279272022558945,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.8,0.01,0.0003,25.6,freq_only,pocket,3,312064.5147986953,5.988165185841655,15.578823235944679,3.5299525057535646,1.31539686794689,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.8,0.01,0.0003,25.6,freq_plus_splitting,pocket,6,1614722.8245133397,6.40532511656612,30.971813513518455,3.3020244261441363,0.6870026540592072,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.8,0.01,0.001,25.6,default_m0_3,gaussian_radial,4,6648967.263065998,4.54233992245027,124.97347183905605,4.658361933729244,0.19310595812931997,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.8,0.01,0.001,25.6,d_optimal_4,gaussian_radial,4,703612315.0130993,29.554267034664925,30.36870899457678,0.7159285158772171,0.11736500791733621,m3n0|m4n0|m0n1|m1n1,0|1|2|3|4,None
0.8,0.01,0.001,25.6,all_measurable,gaussian_radial,8,1035628013.1180708,30.77261834537451,33.9838825026691,0.6875680575327803,0.10426424007519647,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.8,0.01,0.001,25.6,freq_only,pocket,3,2527.7225698694283,1.7964495557524964,15.578823235944682,11.766508352511885,4.384656226489634,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.8,0.01,0.001,25.6,freq_plus_splitting,pocket,6,13079.254878558057,1.9215975349698353,30.97181351351847,11.006748087147123,2.2900088468640245,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.8,0.01,0.003,25.6,default_m0_3,gaussian_radial,4,82086.01559340757,1.5141133074834232,124.97347183905607,13.975085801187735,0.5793178743879599,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.8,0.01,0.003,25.6,d_optimal_4,gaussian_radial,4,8686571.790285166,9.851422344888308,30.368708994576785,2.1477855476316514,0.3520950237520087,m3n0|m4n0|m0n1|m1n1,0|1|2|3|4,None
0.8,0.01,0.003,25.6,all_measurable,gaussian_radial,8,12785531.026149007,10.25753944845817,33.983882502669104,2.062704172598341,0.31279272022558946,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.8,0.01,0.003,25.6,freq_only,pocket,3,31.206451479869475,0.5988165185841654,15.578823235944682,35.299525057535654,13.1539686794689,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.8,0.01,0.003,25.6,freq_plus_splitting,pocket,6,161.4722824513341,0.6405325116566117,30.971813513518473,33.02024426144136,6.8700265405920735,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.8,0.05,0.0001,25.6,default_m0_3,gaussian_radial,4,1662241815766.5044,227.0817560129931,25.002452667094634,0.09316723867458489,0.019310595812931996,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.8,0.05,0.0001,25.6,d_optimal_4,gaussian_radial,4,175903078753274.1,1475.552054239827,6.091547713408946,0.01431857031754434,0.011736500791733622,m3n0|m4n0|m0n1|m1n1,0|1|2|3|4,None
0.8,0.05,0.0001,25.6,all_measurable,gaussian_radial,8,258907003279516.6,1535.553649741587,6.824045436492032,0.013751361150655606,0.010426424007519648,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.8,0.05,0.0001,25.6,freq_only,pocket,3,651563513.0763763,79.39270618129531,4.049646988320462,0.25724072730829217,0.4531274064978626,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.8,0.05,0.0001,25.6,freq_plus_splitting,pocket,6,3689449605.0122504,92.10486745992135,7.160042949479637,0.22694110966126071,0.22698391461976425,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.8,0.05,0.0003,25.6,default_m0_3,gaussian_radial,4,20521503898.35188,75.6939186709977,25.002452667094634,0.2795017160237546,0.05793178743879599,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.8,0.05,0.0003,25.6,d_optimal_4,gaussian_radial,4,2171642947571.2903,491.850684746609,6.091547713408946,0.04295571095263303,0.03520950237520086,m3n0|m4n0|m0n1|m1n1,0|1|2|3|4,None
0.8,0.05,0.0003,25.6,all_measurable,gaussian_radial,8,3196382756537.2495,511.8512165805292,6.824045436492026,0.04125408345196682,0.03127927202255895,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.8,0.05,0.0003,25.6,freq_only,pocket,3,8043993.988597228,26.464235393765108,4.04964698832046,0.7717221819248766,1.359382219493588,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.8,0.05,0.0003,25.6,freq_plus_splitting,pocket,6,45548760.555706576,30.701622486640453,7.160042949479638,0.6808233289837825,0.6809517438592929,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.8,0.05,0.001,25.6,default_m0_3,gaussian_radial,4,166224181.5766497,22.70817560129931,25.002452667094627,0.931672386745849,0.19310595812931997,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.8,0.05,0.001,25.6,d_optimal_4,gaussian_radial,4,17590307875.327457,147.55520542398267,6.091547713408948,0.14318570317544344,0.11736500791733621,m3n0|m4n0|m0n1|m1n1,0|1|2|3|4,None
0.8,0.05,0.001,25.6,all_measurable,gaussian_radial,8,25890700327.95173,153.55536497415872,6.82404543649203,0.13751361150655605,0.1042642400751965,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.8,0.05,0.001,25.6,freq_only,pocket,3,65156.351307637575,7.93927061812953,4.049646988320462,2.5724072730829217,4.531274064978626,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.8,0.05,0.001,25.6,freq_plus_splitting,pocket,6,368944.96050122404,9.210486745992137,7.160042949479636,2.2694110966126084,2.269839146197643,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.8,0.05,0.003,25.6,default_m0_3,gaussian_radial,4,2052150.3898351863,7.569391867099769,25.002452667094634,2.795017160237547,0.57931787438796,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.8,0.05,0.003,25.6,d_optimal_4,gaussian_radial,4,217164294.7571296,49.185068474660895,6.091547713408947,0.4295571095263303,0.3520950237520087,m3n0|m4n0|m0n1|m1n1,0|1|2|3|4,None
0.8,0.05,0.003,25.6,all_measurable,gaussian_radial,8,319638275.6537247,51.185121658052914,6.824045436492027,0.41254083451966816,0.31279272022558946,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.8,0.05,0.003,25.6,freq_only,pocket,3,804.399398859722,2.646423539376511,4.049646988320459,7.717221819248768,13.593822194935882,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.8,0.05,0.003,25.6,freq_plus_splitting,pocket,6,4554.876055570669,3.070162248664046,7.160042949479633,6.808233289837825,6.80951743859293,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.95,0.01,0.0001,25.6,default_m0_3,gaussian_radial,4,2875827007.5980425,12.90582340123276,321.9659486469247,1.637608442382535,0.3796659598126983,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.95,0.01,0.0001,25.6,d_optimal_4,gaussian_radial,4,170210685436.47464,62.21717018390903,106.57930939212244,0.33971274423140707,0.07805500975398721,m3n0|m4n0|m1n1|m2n1,0|1|2|3|4,None
0.95,0.01,0.0001,25.6,all_measurable,gaussian_radial,8,264911589745.1917,69.985266724345,105.08415473049463,0.301996940888306,0.0702962531768264,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.95,0.01,0.0001,25.6,freq_only,pocket,3,2123086.603457158,4.632755722438828,67.88988181331561,4.565655674387848,0.6872961586537736,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.95,0.01,0.0001,25.6,freq_plus_splitting,pocket,6,9734539.949421387,5.584589415446413,100.04035360939378,3.7865595797328915,0.6668278639992093,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.95,0.01,0.0003,25.6,default_m0_3,gaussian_radial,4,35504037.130841374,4.301941133744242,321.96594864692554,4.912825327147518,1.1389978794380746,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.95,0.01,0.0003,25.6,d_optimal_4,gaussian_radial,4,2101366486.8700547,20.739056727969686,106.5793093921224,1.019138232694222,0.2341650292619618,m3n0|m4n0|m1n1|m2n1,0|1|2|3|4,None
0.95,0.01,0.0003,25.6,all_measurable,gaussian_radial,8,3270513453.6443844,23.328422241448333,105.0841547304946,0.9059908226649134,0.21088875953047814,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.95,0.01,0.0003,25.6,freq_only,pocket,3,26210.945721693275,1.5442519074796095,67.88988181331561,13.696967023163557,2.0618884759613225,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.95,0.01,0.0003,25.6,freq_plus_splitting,pocket,6,120179.50554841183,1.8615298051488045,100.04035360939376,11.359678739198694,2.0004835919976314,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.95,0.01,0.001,25.6,default_m0_3,gaussian_radial,4,287582.7007597887,1.2905823401232706,321.96594864692605,16.376084423825816,3.796659598127092,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.95,0.01,0.001,25.6,d_optimal_4,gaussian_radial,4,17021068.54364751,6.221717018390907,106.57930939212235,3.3971274423140647,0.7805500975398707,m3n0|m4n0|m1n1|m2n1,0|1|2|3|4,None
0.95,0.01,0.001,25.6,all_measurable,gaussian_radial,8,26491158.97451924,6.998526672434501,105.0841547304946,3.0199694088830555,0.7029625317682632,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.95,0.01,0.001,25.6,freq_only,pocket,3,212.3086603457156,0.46327557224388277,67.88988181331563,45.656556743878525,6.872961586537742,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.95,0.01,0.001,25.6,freq_plus_splitting,pocket,6,973.4539949421397,0.5584589415446414,100.04035360939378,37.8655957973289,6.668278639992091,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.95,0.01,0.003,25.6,default_m0_3,gaussian_radial,4,3550.4037130838756,0.43019411337442454,321.96594864692526,49.128253271476964,11.389978794381161,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.95,0.01,0.003,25.6,d_optimal_4,gaussian_radial,4,210136.64868700603,2.0739056727969687,106.57930939212237,10.191382326942211,2.3416502926196165,m3n0|m4n0|m1n1|m2n1,0|1|2|3|4,None
0.95,0.01,0.003,25.6,all_measurable,gaussian_radial,8,327051.3453644335,2.3328422241448328,105.08415473049465,9.059908226649199,2.108887595304797,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.95,0.01,0.003,25.6,freq_only,pocket,3,2.6210945721693295,0.15442519074796093,67.88988181331561,136.96967023163552,20.618884759613223,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.95,0.01,0.003,25.6,freq_plus_splitting,pocket,6,12.017950554841194,0.1861529805148805,100.04035360939375,113.59678739198688,20.004835919976305,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.95,0.05,0.0001,25.6,default_m0_3,gaussian_radial,4,71895675189.94687,62.753131026565754,68.08956885912689,0.3275216884765172,0.37966595981271006,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.95,0.05,0.0001,25.6,d_optimal_4,gaussian_radial,4,4255267135911.8896,302.92540120746906,22.479778678000585,0.06794254884628124,0.07805500975398702,m3n0|m4n0|m1n1|m2n1,0|1|2|3|4,None
0.95,0.05,0.0001,25.6,all_measurable,gaussian_radial,8,6622789743629.877,340.5159478674153,22.194510467261658,0.060399388177660863,0.07029625317682603,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.95,0.05,0.0001,25.6,freq_only,pocket,3,81182830.7627075,24.691290290121035,14.778982147255812,0.8501053645831687,0.5807676731658586,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.95,0.05,0.0001,25.6,freq_plus_splitting,pocket,6,375302474.1299519,30.616873861107305,20.6665995244764,0.6816956334586187,0.5603575450492763,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.95,0.05,0.0003,25.6,default_m0_3,gaussian_radial,4,887600928.2709888,20.917710342188627,68.08956885912673,0.9825650654295294,1.1389978794381046,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.95,0.05,0.0003,25.6,d_optimal_4,gaussian_radial,4,52534162171.75147,100.97513373582305,22.47977867800058,0.2038276465388441,0.23416502926196145,m3n0|m4n0|m1n1|m2n1,0|1|2|3|4,None
0.95,0.05,0.0003,25.6,all_measurable,gaussian_radial,8,81762836341.10861,113.50531595580527,22.194510467261622,0.18119816453298382,0.21088875953047947,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.95,0.05,0.0003,25.6,freq_only,pocket,3,1002257.1699099696,8.230430096707014,14.778982147255807,2.550316093749507,1.7423030194975764,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.95,0.05,0.0003,25.6,freq_plus_splitting,pocket,6,4633363.87814759,10.205624620369104,20.666599524476396,2.045086900375852,1.6810726351478258,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.95,0.05,0.001,25.6,default_m0_3,gaussian_radial,4,7189567.5189948585,6.275313102656581,68.08956885912681,3.275216884765129,3.7966595981270523,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.95,0.05,0.001,25.6,d_optimal_4,gaussian_radial,4,425526713.5911901,30.292540120746906,22.479778678000585,0.6794254884628125,0.7805500975398703,m3n0|m4n0|m1n1|m2n1,0|1|2|3|4,None
0.95,0.05,0.001,25.6,all_measurable,gaussian_radial,8,662278974.3629848,34.05159478674156,22.19451046726164,0.6039938817766097,0.7029625317682616,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.95,0.05,0.001,25.6,freq_only,pocket,3,8118.283076270757,2.469129029012105,14.7789821472558,8.501053645831684,5.807676731658585,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.95,0.05,0.001,25.6,freq_plus_splitting,pocket,6,37530.24741299529,3.0616873861107314,20.666599524476393,6.816956334586186,5.6035754504927615,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
0.95,0.05,0.003,25.6,default_m0_3,gaussian_radial,4,88760.09282709722,2.0917710342188607,68.0895688591268,9.825650654295368,11.389978794381133,m0n0|m1n0|m2n0|m3n0,0|1|2|3|4,None
0.95,0.05,0.003,25.6,d_optimal_4,gaussian_radial,4,5253416.217175106,10.097513373582299,22.47977867800059,2.03827646538845,2.341650292619626,m3n0|m4n0|m1n1|m2n1,0|1|2|3|4,None
0.95,0.05,0.003,25.6,all_measurable,gaussian_radial,8,8176283.634110854,11.350531595580517,22.194510467261644,1.8119816453298376,2.108887595304794,m0n0|m1n0|m2n0|m3n0|m4n0|m0n1|m1n1|m2n1,0|1|2|3|4,None
0.95,0.05,0.003,25.6,freq_only,pocket,3,100.22571699099696,0.8230430096707015,14.778982147255801,25.50316093749506,17.423030194975762,eta_m1|eta_m2|eta_m3,0|1|2|3|4,None
0.95,0.05,0.003,25.6,freq_plus_splitting,pocket,6,463.3363878147561,1.0205624620369105,20.666599524476393,20.45086900375857,16.810726351478294,eta_m1|eta_m2|eta_m3|dEta_m1|dEta_m2|dEta_m3,0|1|2|3|4,None
