config,damage_frac,mode,f_Hz,f_ratio,vane_participation,ndof,mesh_size_mm,t_front_mm,t_back_mm,t_vane_mm,channel_gap_mm,total_thickness_mm,r_vane_in_mm,wrap_deg,pair1_mean_Hz,pair1_mean_shift_pct,pair1_split_Hz,pair1_split_pct_of_f,pair1_member_shift_lo_pct,pair1_member_shift_hi_pct
wrap60,0.3,6,5925.866022528003,0.997041490889675,5.999304864587526,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
wrap60,0.3,7,7161.8054100218715,0.990172285881161,5.116505434104196,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
wrap60,0.3,8,7242.4677891326855,1.0007841107996622,5.138903176588861,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
wrap60,0.3,9,7735.988952682217,0.9976931185226844,5.91798680111191,277896,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,772.5950258940318,-0.019154193142700837,6.381530998441576,0.8259865498172207,-0.2735613724100028,0.23444555080993634
wrap60,0.6,0,757.6018895997031,0.9819667271993253,4.597583825501899,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
wrap60,0.6,1,768.8023629609474,0.9933216030052356,4.585353456581475,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
wrap60,0.6,2,1445.963910138318,0.9831684396303477,5.993370872516696,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
wrap60,0.6,3,3721.268301848768,0.9894356036184183,5.217856547263628,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
wrap60,0.6,4,3762.385697730959,1.0002750449539117,5.230830156626135,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
wrap60,0.6,5,5068.647953816429,0.9943418389946088,5.9985891899756805,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
wrap60,0.6,6,5894.164010547482,0.9917075496279086,5.994546790715787,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
wrap60,0.6,7,7046.5036623812275,0.9742309710183379,4.898765454929975,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
wrap60,0.6,8,7229.9112930803785,0.9990490196536136,5.122656141064041,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
wrap60,0.6,9,7694.348521272135,0.9923228456171433,5.707154404587511,278592,1.2,1.0,1.0,1.0,4.1000000000000005,6.1000000000000005,19.0,60.0,763.2021262803253,-1.234681107609381,11.200473361244349,1.4675631756731242,-1.8033272800674682,-0.6678396994764357
