config,n_vane,vane_mode,vane_arc_cells,modulation_depth,wrap_deg,n_theta,n_r,n_dof,mode,rigid,f_Hz,c_rotation,h_index,h_index_raw,deg_protected,m_dominant,m_share,alias_orders,alias_share,psi_deg,purity
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,22,False,27709.327549221634,-1.0,3,3.0,1,3,0.8818414644823072,3|9,0.9999999994000457,3.443558422399054,0.8818414644823072
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,23,False,29188.30831589585,-1.0,3,3.0,1,9,0.5134782669733553,3|9,0.9999999969537099,18.141165698534547,0.5134782669733553
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,24,False,31315.583476491287,1.0,0,0.0,1,6,0.8172180840833259,0|6|12,0.9999999998113754,6.065130923422339,0.8172180840833259
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,25,False,32820.62644358518,0.4999999999999999,1,1.0,2,1,0.7787366314429468,1|5|7|11,0.9999999986517546,169.1769320676916,0.7787366314429468
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,26,False,32820.62644368877,0.4999999999999999,1,1.0,2,1,0.7787366319527093,1|5|7|11,0.9999999993799584,79.1769320650247,0.7787366319527093
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,27,False,32969.966801110146,-1.0,3,3.0,1,3,0.8109774737138962,3|9,0.9999999994072692,41.80925597532409,0.8109774737138962
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,28,False,41463.87137029168,0.9999999999999998,0,2.012363782876222e-08,1,6,0.9061445004043657,0|6|12,0.9999999999075112,20.103252686011306,0.9061445004043657
c6_arc12,6,discrete,12,0.33333333333333337,60.0,108,18,42030,29,False,42670.1810950092,-1.0,3,3.0,1,3,0.9548754675808354,3|9,0.9999999999194238,45.74013059826568,0.9548754675808354
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,0,True,0.007129845310838256,0.8408889880875342,1,0.5460981006067807,2,1,0.7281979534873809,1|5|7|11,0.7281979534874161,57.81391562316348,0.7281979534873809
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,1,True,0.008134037918387125,0.5066315084319057,1,0.9926714077000234,2,1,0.7420584466991746,1|5|7|11,0.7420584466992081,44.65736316586331,0.7420584466991746
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,2,True,0.008487866263978436,0.5719676892941716,1,0.9185407832518189,2,1,0.7974657731693463,1|5|7|11,0.7974657731693688,47.21476632456915,0.7974657731693463
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,3,True,0.008689257428167575,0.6352400909991648,1,0.8427034359560301,2,1,0.7310288098644828,1|5|7|11,0.7310288098644991,50.73616304127443,0.7310288098644828
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,4,True,0.009134795269184655,0.8906580986862564,0,0.45073233178659494,2,0,0.5921520914147532,0|6|12,0.5921520914147599,0.0,0.5921520914147532
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,5,True,0.011029713271050729,0.5546136245009673,1,0.9385982279845014,2,1,0.7887212309856078,1|5|7|11,0.7887212309856221,144.6605189121619,0.7887212309856078
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,6,False,4762.878040017694,-0.5,2,2.0,2,2,0.9894522149978267,2|4|8|10,0.9999999999852923,72.42991115873411,0.9894522149978267
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,7,False,4762.878040021246,-0.5,2,2.0,2,2,0.9894522149983456,2|4|8|10,0.9999999999852051,27.42991115873454,0.9894522149983456
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,8,False,9124.871139843153,1.0,0,0.0,1,0,0.9654349448208598,0|6|12,0.9999999999409357,0.0,0.9654349448208598
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,9,False,11472.459978153882,-1.0,3,3.0,1,3,0.9881086318117142,3|9,0.9999999999784552,50.762201862438545,0.9881086318117142
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,10,False,12530.57755370999,-1.0,3,3.0,1,3,0.9954650215009282,3|9,0.999999999955804,20.714748388084118,0.9954650215009282
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,11,False,13862.479598361095,-0.5,2,2.0,2,2,0.48333670966355635,2|4|8|10,0.9999999985196341,29.23602649075749,0.48333670966355635
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,12,False,13862.479598435833,-0.5,2,2.0,2,2,0.48333670854416483,2|4|8|10,0.9999999957993109,74.23602649832767,0.48333670854416483
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,13,False,15204.050549836527,0.5,1,1.0,2,1,0.8930686446198249,1|5|7|11,0.9999999998906953,163.14985763354522,0.8930686446198249
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,14,False,15204.050550123384,0.4999999999999999,1,1.0,2,1,0.893068644663313,1|5|7|11,0.9999999999351294,73.14985763342533,0.893068644663313
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,15,False,20469.807560261586,-0.5,2,2.0,2,4,0.818691898696644,2|4|8|10,0.9999999999934377,43.25340048239569,0.818691898696644
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,16,False,20469.807560270732,-0.5,2,2.0,2,4,0.8186918986956403,2|4|8|10,0.9999999999924134,20.753400482421135,0.8186918986956403
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,17,False,26444.90531422038,-0.5,2,2.0,2,2,0.6914309745224109,2|4|8|10,0.9999999999424415,62.14006454880411,0.6914309745224109
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,18,False,26444.905314562555,-0.5000000000000001,2,2.0,2,2,0.6914309745465667,2|4|8|10,0.9999999999690882,17.140064548576703,0.6914309745465667
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,19,False,28217.963915398763,1.0,0,0.0,1,0,0.7488396327831558,0|6|12,0.9999999976837733,0.0,0.7488396327831558
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,20,False,30017.424504853378,0.49999999999999994,1,1.0,2,5,0.8709450917446055,1|5|7|11,0.9999999999883628,1.3805627213860145,0.8709450917446055
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,21,False,30017.424504880513,0.5000000000000001,1,0.9999999999999999,2,5,0.8709450917283852,1|5|7|11,0.9999999999709169,19.380562721388124,0.8709450917283852
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,22,False,30347.812856291697,-1.0,3,3.0,1,3,0.5433223906179615,3|9,0.9999999954574084,31.104504866536466,0.5433223906179615
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,23,False,33148.425309831124,-0.9999999999999998,3,2.999999979876362,1,3,0.8174900918520976,3|9,0.9999999994460165,49.527340507293644,0.8174900918520976
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,24,False,33790.95112385022,0.5,1,1.0,2,1,0.8425121778634652,1|5|7|11,0.9999999992303302,153.49952602436767,0.8425121778634652
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,25,False,33790.95112388137,0.4999999999999999,1,1.0,2,1,0.8425121773371146,1|5|7|11,0.9999999989818705,63.49952602289744,0.8425121773371146
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,26,False,35052.45266611433,-1.0,3,3.0,1,3,0.916360297566563,3|9,0.9999999999306516,6.958201231463497,0.916360297566563
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,27,False,37510.09693268753,1.0,0,0.0,1,6,0.8911341152820562,0|6|12,0.9999999999658692,8.160767815807874,0.8911341152820562
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,28,False,42669.170224785776,1.0,0,0.0,1,6,0.959318765074391,0|6|12,0.99999999971016,22.954592838922448,0.959318765074391
c6_arc15,6,discrete,15,0.16666666666666663,60.0,108,18,42714,29,False,42939.9816678802,-1.0,3,3.0,1,3,0.9756820683600835,3|9,0.9999999996170817,42.61991151848985,0.9756820683600835
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,0,True,0.007795237846261452,0.6674545096307292,1,0.8021515778306426,2,1,0.6459580181015423,1|5|7|11,0.6459580181015663,61.403594567892846,0.6459580181015423
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,1,True,0.009077984303648609,0.6354357959973721,1,0.8424614310011969,2,1,0.8484598397328035,1|5|7|11,0.848459839732827,76.76405351870137,0.8484598397328035
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,2,True,0.009606727048523145,0.5640346004857105,1,0.9277453488277,2,0,0.6751656695339854,1|5|7|11,0.3248343304612692,0.0,0.6751656695339854
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,3,True,0.010104838254992417,0.7152508574899653,1,0.7389373064155674,2,1,0.5988910134408177,1|5|7|11,0.5988910134408408,113.64265174545189,0.5988910134408177
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,4,True,0.01043004922537811,0.7991311829073402,1,0.6158797276431963,2,1,0.6879999930167745,1|5|7|11,0.687999993016817,30.09681688448083,0.6879999930167745
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,5,True,0.012991959006870873,0.6186930534888835,1,0.8629873832588827,2,1,0.7025958865841293,1|5|7|11,0.702595886584178,174.40095873822563,0.7025958865841293
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,6,False,4759.470378620898,-0.4999999999999999,2,1.9999999999999998,2,2,0.9986853339113472,2|4|8|10,0.9999999999920273,60.53191495554822,0.9986853339113472
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,7,False,4759.470378627488,-0.5000000000000001,2,2.0,2,2,0.9986853339129484,2|4|8|10,0.9999999999948864,15.531914955540874,0.9986853339129484
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,8,False,9074.32918543257,0.9999999999999998,0,2.012363782876222e-08,1,0,0.991219753038202,0|6|12,0.9999999999642225,0.0,0.991219753038202
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,9,False,11983.76036813692,-1.0,3,3.0,1,3,0.9985988235451221,3|9,0.9999999999751162,50.52728742836176,0.9985988235451221
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,10,False,12228.16950718086,-1.0,3,3.0,1,3,0.9992112610656353,3|9,0.9999999999764445,20.52445257873119,0.9992112610656353
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,11,False,15105.274232303105,-0.5,2,2.0,2,2,0.7953233614781796,2|4|8|10,0.9999999932284648,28.50170426542901,0.7953233614781796
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,12,False,15105.274232392883,-0.4999999999999999,2,1.9999999999999998,2,2,0.7953233657356533,2|4|8|10,0.999999999388312,73.50170426765375,0.7953233657356533
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,13,False,15828.422278862467,0.5,1,1.0,2,1,0.9807002363264109,1|5|7|11,0.9999999999481789,48.47830333195111,0.9807002363264109
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,14,False,15828.4222788888,0.5,1,1.0,2,1,0.980700236368739,1|5|7|11,0.9999999999936467,138.47830333193096,0.980700236368739
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,15,False,21101.932845072854,-0.5,2,2.0,2,4,0.9569588508945421,2|4|8|10,0.9999999999611482,16.279834235002667,0.9569588508945421
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,16,False,21101.93284525963,-0.5000000000000001,2,2.0,2,4,0.9569588509190926,2|4|8|10,0.9999999999927496,38.77983423506522,0.9569588509190926
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,17,False,28135.74898062884,-0.5,2,2.0,2,2,0.9250745299158207,2|4|8|10,0.9999999999935608,47.94826592628665,0.9250745299158207
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,18,False,28135.748980640667,-0.5000000000000002,2,2.0,2,2,0.9250745298958001,2|4|8|10,0.99999999997394,2.948265926311747,0.9250745298958001
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,19,False,31265.986376327193,0.5,1,1.0,2,5,0.9750974764514562,1|5|7|11,0.9999999997697557,10.550025466033524,0.9750974764514562
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,20,False,31265.986376385383,0.5,1,1.0,2,5,0.9750974765663967,1|5|7|11,0.9999999998803227,28.55002546603752,0.9750974765663967
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,21,False,31272.820871628348,1.0,0,0.0,1,0,0.9199496888226567,0|6|12,0.9999998270651052,0.0,0.9199496888226567
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,22,False,33779.0151333836,-1.0,3,3.0,1,3,0.8006396698006313,3|9,0.9999999937530669,32.26103452135893,0.8006396698006313
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,23,False,35040.593053131044,-1.0,3,3.0,1,3,0.9471985338289766,3|9,0.9999999988677477,0.11483804429515201,0.9471985338289766
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,24,False,37114.49143920463,0.49999999999999994,1,1.0,2,1,0.9548219010086324,1|5|7|11,0.9999999981223892,8.181962842470991,0.9548219010086324
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,25,False,37114.49143943179,0.49999999999999994,1,1.0,2,1,0.9548219030575591,1|5|7|11,0.9999999999512861,98.18196284000967,0.9548219030575591
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,26,False,41526.11271267801,-0.9999999999999999,3,2.999999985770439,1,3,0.9838067076101616,3|9,0.9999999995685535,7.329769051383157,0.9838067076101616
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,27,False,41832.45541327082,0.9999999999999999,0,1.4229560770859897e-08,1,6,0.9777396846713614,0|6|12,0.999999999658407,10.041305684729249,0.9777396846713614
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,28,False,42576.860122088634,-0.9999999999999999,3,2.999999985770439,1,3,0.9956570807170338,3|9,0.9999999998593712,38.5304405272858,0.9956570807170338
c6_arc17,6,discrete,17,0.05555555555555558,60.0,108,18,43092,29,False,42739.95328658277,1.0,0,0.0,1,6,0.9894666184316898,0|6|12,0.999999999909059,25.015050238923585,0.9894666184316898
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,0,True,0.011784841555332805,0.6727446073935657,1,0.7953458336965566,2,1,0.6580619272147223,1|5|7|11,0.6580619272147581,59.626051004321866,0.6580619272147223
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,1,True,0.011991880573432145,0.9010898396157553,0,0.42830510621865575,2,1,0.6403461424607061,0|6|12,0.3596538575380968,29.07174055385254,0.6403461424607061
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,2,True,0.012803086746139057,0.5638206277906784,1,0.9279927729991866,2,1,0.8962823754232053,1|5|7|11,0.8962823754232445,121.51425035932165,0.8962823754232053
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,3,True,0.012940326499530242,0.5209513111950358,1,0.9767319128746552,2,1,0.7037998505696951,1|5|7|11,0.7037998505697373,81.99308078012562,0.7037998505696951
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,4,True,0.013555002184104438,0.6957654057704469,1,0.7651959737087944,2,1,0.6146507498028119,1|5|7|11,0.6146507498028335,115.54355507020504,0.6146507498028119
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,5,True,0.014337213807131294,0.6456282082345182,1,0.8297867880276156,2,1,0.6694109210595515,1|5|7|11,0.6694109210595863,175.1318879668769,0.6694109210595515
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,6,False,4731.961215401546,-0.4999999999999999,2,1.9999999999999998,2,2,0.9999999999959511,2|4|8|10,0.9999999999963526,52.70998154377829,0.9999999999959511
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,7,False,4731.96121541411,-0.5,2,2.0,2,2,0.9999999999943371,2|4|8|10,0.9999999999947151,7.709981543778981,0.9999999999943371
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,8,False,9022.799427007098,1.0,0,0.0,1,0,0.9999999997957846,0|6|12,0.9999999998046385,0.0,0.9999999997957846
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,9,False,12045.19451313425,-1.0,3,3.0,1,3,0.9999999999841275,3|9,0.9999999999843457,29.742638167379127,0.9999999999841275
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,10,False,12045.194513355598,-1.0,3,3.0,1,3,0.9999999999203136,3|9,0.9999999999212106,59.74263816735175,0.9999999999203136
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,11,False,15420.503971117778,-0.4999999999999999,2,1.9999999999999998,2,2,0.9999999976969293,2|4|8|10,0.9999999978509788,66.40236976488558,0.9999999976969293
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,12,False,15420.50397131628,-0.5,2,2.0,2,2,0.9999999441037056,2|4|8|10,0.9999999454355811,21.402369763883616,0.9999999441037056
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,13,False,15834.498804539642,0.5,1,1.0,2,1,0.9999999999753129,1|5|7|11,0.9999999999775879,120.25415333318597,0.9999999999753129
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,14,False,15834.49880473481,0.5,1,1.0,2,1,0.99999999975914,1|5|7|11,0.9999999997894747,30.254153333198417,0.99999999975914
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,15,False,21031.090544166993,-0.5,2,2.0,2,4,0.999999999958735,2|4|8|10,0.9999999999658786,6.940807170294835,0.999999999958735
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,16,False,21031.0905442124,-0.5000000000000001,2,2.0,2,4,0.9999999999394819,2|4|8|10,0.9999999999496907,29.44080717027496,0.9999999999394819
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,17,False,28190.484554670777,-0.49999999999999994,2,1.9999999999999998,2,2,0.9999999999714035,2|4|8|10,0.999999999980114,42.90268989070376,0.9999999999714035
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,18,False,28190.48455477926,-0.5,2,2.0,2,2,0.9999999998441301,2|4|8|10,0.999999999875058,87.90268989069558,0.9999999998441301
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,19,False,31202.291731131954,0.5,1,1.0,2,5,0.9999999999556861,1|5|7|11,0.99999999996249,13.453479951093165,0.9999999999556861
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,20,False,31202.291731375375,0.49999999999999994,1,1.0,2,5,0.9999999998748763,1|5|7|11,0.9999999998874196,31.45347995112861,0.9999999998748763
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,21,False,31832.90890386594,1.0,0,0.0,1,0,0.9999999956954044,0|6|12,0.9999999958038389,0.0,0.9999999956954044
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,22,False,35034.63022011133,-1.0,3,3.0,1,3,0.999999998967692,3|9,0.9999999989809346,15.54380000707587,0.999999998967692
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,23,False,35034.63022012266,-1.0,3,3.0,1,3,0.9999999957858888,3|9,0.9999999958361641,45.54380002285534,0.9999999957858888
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,24,False,37640.01525570881,0.4999999999999999,1,1.0,2,1,0.9999999977969466,1|5|7|11,0.9999999981816563,26.850096988064713,0.9999999977969466
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,25,False,37640.01525580681,0.49999999999999994,1,1.0,2,1,0.99999999868734,1|5|7|11,0.9999999989466033,116.85009698071288,0.99999999868734
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,26,False,42174.52795787626,-1.0,3,3.0,1,3,0.9999999997677254,3|9,0.9999999997680242,19.70887937492225,0.9999999997677254
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,27,False,42174.52795797732,-1.0,3,3.0,1,3,0.9999999988627651,3|9,0.9999999988653269,49.70887937484789,0.9999999988627651
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,28,False,42269.08897163643,1.0,0,0.0,1,6,0.999999999636692,0|6|12,0.9999999996381578,29.42509513155894,0.999999999636692
c6_arc18,6,discrete,18,0.0,60.0,108,18,43092,29,False,42269.08897168059,1.0,0,0.0,1,6,0.9999999992505367,0|6|12,0.9999999992526919,14.425095131557866,0.9999999992505367
