xi_c,half_xi,depth_frac,r1_mm,r2_mm,s_bar_pct,m,n,matched,purity,mac,ndof,nr,ntheta,nz,shape_exact,eta_lin,eta_kirchhoff_exact,eta_3d,e_lin_abs,e_lin_rel,e_modelform_abs,e_modelform_rel,e_total_abs,e_total_rel,delta_modelform,kappa_modelform,ritz_n_trial,ritz_abs_change,ritz_ntrial_rel_change,e_pert_a2_gaussian_rel
0.2,0.05,0.25,18.574,20.69,5.78125,2,0,True,0.9999999998461782,0.9997715898356674,101952,20,48,4,True,-0.08491251024999558,-0.12890605074193184,-0.17260206314753135,0.04399354049193627,0.3412837507527923,0.043696012405599505,0.2531604293064006,0.08768955289753577,0.5080446392033174,-0.043696012405599505,1.3389756505152604,36,1.3507654188504858e-06,1.0478681264967925e-05,0.03848209800690313
0.2,0.05,0.25,18.574,20.69,5.78125,3,0,True,0.9999999999613517,0.9998303150327522,101952,20,48,4,True,-0.050892077802761275,-0.06927498424870915,-0.09037826703405205,0.018382906445947873,0.2653613948138922,0.021103282785342903,0.23349952901167895,0.039486189231290776,0.43689916311864513,-0.021103282785342903,1.3046306399663474,36,1.926965712217843e-06,2.7816184054256925e-05,0.034008847640394774
0.2,0.05,0.5,18.574,20.69,8.749999999999998,0,0,True,0.9999999965839969,0.9987581481960315,100224,20,48,4,True,-0.15788515580857312,-0.4422967935542922,-0.4977456357146308,0.2844116377457191,0.6430334605417106,0.05544884216033863,0.11139995648727043,0.3398604799060577,0.6827995175047756,-0.05544884216033863,1.1253656887601475,36,6.481269462121908e-06,1.465366594688263e-05,0.07041882217894364
0.2,0.05,0.5,18.574,20.69,8.749999999999998,1,0,True,0.9999999987493111,0.9981753060969377,100224,20,48,4,True,-0.15581908950117018,-0.4175687716798221,-0.5033644022398489,0.2617496821786519,0.6268420914851193,0.08579563056002681,0.17044437425105385,0.3475453127386787,0.6904447576987701,-0.08579563056002681,1.2054646716393151,36,9.35926445810864e-06,2.24137078557326e-05,0.0674882698928345
0.2,0.05,0.5,18.574,20.69,8.749999999999998,2,0,True,0.9999999999308794,0.9985361210842907,100224,20,48,4,True,-0.12830864324326793,-0.30035261844594685,-0.3831434070160674,0.17204397520267892,0.5728066433808731,0.08279078857012057,0.21608303067224297,0.25483476377279946,0.6651158785621822,-0.08279078857012057,1.275645303172278,36,3.180070155561765e-05,0.00010587789019505647,0.06032408756857652
0.2,0.05,0.5,18.574,20.69,8.749999999999998,3,0,True,0.9999999999738551,0.9990294024801303,100224,20,48,4,True,-0.07682066348656592,-0.14688249181930602,-0.18965091171236126,0.07006182833274009,0.47699237305239717,0.04276841989305524,0.2255112802089822,0.11283024822579533,0.5949364925644128,-0.04276841989305524,1.2911743895635206,36,1.2734177955109338e-05,8.669636385781669e-05,0.053137405342826904
0.4,0.05,0.25,22.806,24.922,5.78125,0,0,True,0.999999998254658,0.9992830549300304,101952,20,48,4,True,-0.04106534585154225,-0.07340542604467226,-0.09962858504091177,0.03234008019313001,0.4405679789045682,0.026223158996239504,0.2632091882612922,0.058563239189369516,0.5878156270644709,-0.026223158996239504,1.3572373380175045,36,2.0424075783953555e-06,2.782365948196268e-05,0.09746923479023516
0.4,0.05,0.25,22.806,24.922,5.78125,1,0,True,0.9999999992934492,0.9993731572913077,101952,20,48,4,True,-0.042768435345032774,-0.07097145469717292,-0.09934288848645567,0.028203019352140146,0.39738539209149937,0.02837143378928275,0.28559098916427106,0.0565744531414229,0.5694866940489275,-0.02837143378928275,1.3997583804691678,36,3.9063571877218095e-06,5.5041244460745365e-05,0.08777216643767513
0.4,0.05,0.25,22.806,24.922,5.78125,2,0,True,0.9999999998824329,0.9996075348007446,101952,20,48,4,True,-0.045492572456126264,-0.061970909879145775,-0.08836344806953667,0.01647833742301951,0.2659043970010313,0.02639253819039089,0.2986816242121014,0.0428708756134104,0.4851652640317253,-0.02639253819039089,1.425885923602881,36,1.165599355590352e-06,1.880881461743061e-05,0.058868063911652946
0.4,0.05,0.25,22.806,24.922,5.78125,3,0,True,0.9999999999536819,0.9997875731680725,101952,20,48,4,True,-0.043337466450308774,-0.049689196149975356,-0.06562652670957547,0.006351729699666582,0.1278291900817907,0.015937330559600116,0.2428489112356867,0.022289060259266698,0.3396349216819749,-0.015937330559600116,1.3207403579542114,36,4.596232167308756e-06,9.249962815731796e-05,0.03068433843129425
0.4,0.05,0.5,22.806,24.922,8.749999999999998,0,0,True,0.9999999985391463,0.9937337357357763,100224,20,48,4,True,-0.059739152173636526,-0.21202242315640962,-0.2970102869980007,0.1522832709827731,0.718241347852313,0.08498786384159107,0.28614451270559244,0.23727113482436418,0.7988650400716975,-0.08498786384159107,1.4008437531104683,36,3.9758430793623845e-05,0.00018751993398497254,0.1514946945806438
0.4,0.05,0.5,22.806,24.922,8.749999999999998,1,0,True,0.9999999993080402,0.9942245533882499,100224,20,48,4,True,-0.06230313927342025,-0.1925838329628503,-0.29251642221242147,0.13028069368943007,0.6764882165086069,0.09993258924957116,0.3416306971545053,0.23021328293900123,0.7870097726404689,-0.09993258924957116,1.5189043530401032,36,2.7133705863935376e-05,0.0001408929578692595,0.13684359391824988
0.4,0.05,0.5,22.806,24.922,8.749999999999998,2,0,True,0.9999999998967395,0.9966506166290594,100224,20,48,4,True,-0.06642768549133822,-0.13818718018339737,-0.22564556799672797,0.07175949469205915,0.5192919820552266,0.0874583878133306,0.3875918706925314,0.15921788250538976,0.7056105019873403,-0.0874583878133306,1.6328979844386344,36,2.1321334865098684e-05,0.00015429314670725407,0.09264628418247652
0.4,0.05,0.5,22.806,24.922,8.749999999999998,3,0,True,0.9999999999666697,0.9983428390149519,100224,20,48,4,True,-0.0632615854981822,-0.08796486422951655,-0.1362378607241469,0.02470327873133435,0.2808312040007126,0.04827299649463035,0.3543287911160984,0.0729762752259647,0.5356534140955601,-0.04827299649463035,1.5487758881623144,36,1.443400427814101e-05,0.000164088291439637,0.04849395056812203
0.6,0.05,0.25,27.038,29.154000000000003,5.781250000000009,0,0,True,0.9999999983163346,0.9997436953494333,101952,20,48,4,True,-0.00035898742096945185,-0.00873144996002262,-0.013578901450819858,0.008372462539053167,0.9588857036788743,0.004847451490797239,0.35698406887727746,0.013219914029850406,0.9735628524686157,-0.004847451490797239,1.555171422042334,36,2.276105174336962e-06,0.0002606789461954456,0.29476254110062555
0.6,0.05,0.25,27.038,29.154000000000003,5.781250000000009,1,0,True,0.9999999993342374,0.9997603228866533,101952,20,48,4,True,-0.0015533217714312451,-0.008725065518205732,-0.01785732536942375,0.007171743746774487,0.8219701882822448,0.009132259851218016,0.5114013247949635,0.016304003597992504,0.9130148698477027,-0.009132259851218016,2.0466694871416875,36,3.162365108111409e-06,0.0003624460012950979,0.25094146853643484
0.6,0.05,0.25,27.038,29.154000000000003,5.781250000000009,2,0,True,0.9999999998736998,0.99979305194927,101952,20,48,4,True,-0.013183632143942914,-0.01756318131336465,-0.032193824625776246,0.004379549169421737,0.24935967415476898,0.014630643312411595,0.45445496092742743,0.019010192481833332,0.5904918941073148,-0.014630643312411595,1.8330292246814335,36,1.6708421823441455e-05,0.0009513323084996698,0.09219102417239532
0.6,0.05,0.25,27.038,29.154000000000003,5.781250000000009,3,0,True,0.9999999999648116,0.9998147994469606,101952,20,48,4,True,-0.03285038866339643,-0.03544499839457271,-0.04599719568590521,0.002594609731176284,0.0732010113893408,0.010552197291332499,0.2294095788662607,0.013146807022508783,0.2858175770601885,-0.010552197291332499,1.2977062426090626,36,3.115783200002831e-05,0.0008790473525539544,0.03811990046432718
0.6,0.05,0.5,27.038,29.154000000000003,8.750000000000014,0,0,True,0.999999998837643,0.9959845267631469,100224,20,48,4,True,0.009408407782217437,-0.0382712714483614,-0.07645892370173157,0.047679679230578836,1.2458347325855634,0.038187652253370175,0.4994531756991674,0.08586733148394901,1.1230517946985483,-0.038187652253370175,1.997815092317901,36,3.07023265468942e-05,0.0008022290711799367,0.4488648312067676
0.6,0.05,0.5,27.038,29.154000000000003,8.750000000000014,1,0,True,0.999999999394275,0.9964476936090549,100224,20,48,4,True,0.007584132414178192,-0.03156829130288785,-0.08071179661585448,0.039152423717066044,1.240245261975405,0.04914350531296663,0.6088763647136212,0.08829592903003267,1.0939656002241487,-0.04914350531296663,2.5567363099082594,36,3.3535848384613764e-05,0.0010623270060089037,0.38660005687049126
0.6,0.05,0.5,27.038,29.154000000000003,8.750000000000014,2,0,True,0.999999999901032,0.9976112396397091,100224,20,48,4,True,-0.010128741181310595,-0.030301680902270034,-0.0842036562062577,0.02017293972095944,0.6657366561948117,0.05390197530398766,0.6401381808404404,0.07407491502494709,0.8797113850199075,-0.05390197530398766,2.778844397373006,36,6.808440885597289e-05,0.002246885546566243,0.14696256720723594
0.6,0.05,0.5,27.038,29.154000000000003,8.750000000000014,3,0,True,0.9999999999688325,0.9983088718005435,100224,20,48,4,True,-0.04020114758189978,-0.0485082402792254,-0.08022786786763536,0.008307092697325623,0.1712511657711751,0.03171962758840996,0.39536919566082523,0.04002672028573558,0.49891292576507223,-0.03171962758840996,1.6539018403022652,36,8.35256759624814e-05,0.0017218863327485598,0.06029426716231653
0.8,0.05,0.25,31.270000000000007,33.385999999999996,5.7812499999999805,0,0,True,0.9999999985169277,0.9999901452615921,101952,20,48,4,True,0.03976729826131781,0.04127383039686472,0.04380227479753329,0.001506532135546912,0.03650090435176456,0.0025284444006685725,0.05772404315428296,0.004034976536215484,0.0921179677280759,0.0025284444006685725,1.0612602313949675,36,1.2245355543560876e-05,0.0002966857067981524,0.034150595450122626
0.8,0.05,0.25,31.270000000000007,33.385999999999996,5.7812499999999805,1,0,True,0.9999999993294385,0.9999841462120519,101952,20,48,4,True,0.040768389234145073,0.04238494704410778,0.04043910796812189,0.0016165578099627056,0.038139903968275324,0.001945839075985889,0.04811775466263479,0.00032928126602318336,0.008142644152357551,-0.001945839075985889,0.9540912703285683,36,9.936514587582934e-06,0.00023443498884739736,0.032989201653810744
0.8,0.05,0.25,31.270000000000007,33.385999999999996,5.7812499999999805,2,0,True,0.9999999999040755,0.9999567913341011,101952,20,48,4,True,0.026568641214725637,0.027340880550013713,0.018588448642031574,0.000772239335288076,0.028244859702870422,0.008752431907982139,0.4708532743389588,0.007980192572694063,0.4293092299617473,-0.008752431907982139,0.6798774680291799,36,1.0330497103527847e-05,0.00037784068748739205,0.017814404604854474
0.8,0.05,0.25,31.270000000000007,33.385999999999996,5.7812499999999805,3,0,True,0.9999999999697321,0.9998896523968007,101952,20,48,4,True,-0.007842518484257821,-0.009526928828244907,-0.016548171212349527,0.0016844103439870861,0.17680517765528386,0.00702124238410462,0.4242911373109812,0.008705652728091706,0.5260794450564347,-0.00702124238410462,1.7369890665382566,36,2.728578329913578e-05,0.0028640691865189976,0.07479609945853323
0.8,0.05,0.5,31.270000000000007,33.385999999999996,8.74999999999997,0,0,True,0.9999999981903931,0.9998152170948446,100224,20,48,4,True,0.08580223220154223,0.09107787081917418,0.09406544660199323,0.005275638617631945,0.05792448341382713,0.002987575782819052,0.03176060807386573,0.008263214400450997,0.08784537467210517,0.002987575782819052,1.0328024333018344,36,1.9701886154299686e-05,0.00021631913413320533,0.05373300621931028
0.8,0.05,0.5,31.270000000000007,33.385999999999996,8.74999999999997,1,0,True,0.9999999990875317,0.9997720834178762,100224,20,48,4,True,0.08727339484394829,0.09354079402877313,0.08428981925315648,0.006267399184824843,0.06700177446534174,0.00925097477561665,0.10975198259510112,0.0029835755907918066,0.0353966305447983,-0.00925097477561665,0.901102242378111,36,1.6550139197102354e-05,0.00017692964197002148,0.05208140733068675
0.8,0.05,0.5,31.270000000000007,33.385999999999996,8.74999999999997,2,0,True,0.9999999998668299,0.9996046193116683,100224,20,48,4,True,0.06567134682480334,0.07075505490013678,0.04490047391210106,0.00508370807533344,0.07184939765093183,0.025854580988035725,0.5758197795116745,0.020770872912702285,0.4625980775473365,-0.025854580988035725,0.6345903338704675,36,2.6009486788325376e-05,0.0003675989909842483,0.03085324281594961
0.8,0.05,0.5,31.270000000000007,33.385999999999996,8.74999999999997,3,0,True,0.9999999999637089,0.9992584809098313,100224,20,48,4,True,0.013456625380717055,0.012042114093337997,-0.0037557223893983638,0.0014145112873790583,0.11746370084316024,0.01579783648273636,4.206337648205954,0.01721234777011542,4.58296593451698,-0.01579783648273636,-0.31188231238201974,36,4.949320175251515e-05,0.0041100093695255755,0.1205163543101855
0.9,0.05,0.25,33.385999999999996,35.502,5.781250000000019,0,0,True,0.9999999994052358,0.9999995954881663,101952,20,48,4,True,0.06463946129894718,0.06992515899010687,0.07264599752842593,0.005285697691159691,0.07559078545545417,0.002720838538319059,0.03745338533281771,0.00800653622947875,0.1102130399729984,0.002720838538319059,1.0389107236596202,36,3.097929426010282e-05,0.0004430350206924209,0.04752458984869191
0.9,0.05,0.25,33.385999999999996,35.502,5.781250000000019,1,0,True,0.9999999997213572,0.9999987437405096,101952,20,48,4,True,0.06679413704978887,0.07231102750990615,0.07167345579534157,0.005516890460117274,0.07629390219025024,0.0006375717145645776,0.008895506816151269,0.0048793187455526965,0.06807706830106312,-0.0006375717145645776,0.9911829255298961,36,2.4818841222851162e-05,0.0003432234622782969,0.04712317530022853
0.9,0.05,0.25,33.385999999999996,35.502,5.781250000000019,2,0,True,0.999999999927895,0.9999887133584593,101952,20,48,4,True,0.05260550512184077,0.05706899181765923,0.05190407520963558,0.004463486695818461,0.07821211753800941,0.005164916608023651,0.09950888417071392,0.0007014299122051898,0.01351396608786847,-0.005164916608023651,0.9094969712356924,36,4.0853570992815946e-07,7.158628476099057e-06,0.043453261750223474
0.9,0.05,0.25,33.385999999999996,35.502,5.781250000000019,3,0,True,0.9999999999726326,0.9999399345922492,101952,20,48,4,True,0.01339700744702678,0.014401342143719909,0.010595395434600752,0.0010043346966931294,0.06973896506799517,0.0038059467091191568,0.3592076135913062,0.0028016120124260274,0.264417881306909,-0.0038059467091191568,0.7357227770066666,36,2.0862450917480402e-05,0.0014486462934691147,0.1385544396376989
0.9,0.05,0.5,33.385999999999996,35.502,8.750000000000027,0,0,True,0.9999999990189383,0.9999961046638854,100224,20,48,4,True,0.13486007558301372,0.15875332701211664,0.16580990367322168,0.023893251429102924,0.15050551619166572,0.007056576661105041,0.04255823388578856,0.030949828090207965,0.18665850111826804,0.007056576661105041,1.0444499450431453,36,5.9860273721179524e-05,0.0003770646880150787,0.07505597001417953
0.9,0.05,0.5,33.385999999999996,35.502,8.750000000000027,1,0,True,0.9999999995213397,0.999992421483686,100224,20,48,4,True,0.13813096522702803,0.16277640964454432,0.16041363960581045,0.024645444417516288,0.15140673314600483,0.0023627700387338635,0.014729234026108836,0.022282674378782424,0.1389076043255321,-0.0023627700387338635,0.9854845671808743,36,4.965371380749595e-05,0.0003050424439015765,0.07451005043403597
0.9,0.05,0.5,33.385999999999996,35.502,8.750000000000027,2,0,True,0.9999999999222754,0.9999412763177326,100224,20,48,4,True,0.11679345399655645,0.13794730090861007,0.12328567439813831,0.021153846912053617,0.15334730562120977,0.01466162651047176,0.11892400785450186,0.006492220401581858,0.05265997394487136,-0.01466162651047176,0.8937157420703354,36,8.181237724169677e-06,5.930697933401203e-05,0.06952293968827139
0.9,0.05,0.5,33.385999999999996,35.502,8.750000000000027,3,0,True,0.9999999999728683,0.9997259929404003,100224,20,48,4,True,0.05790416233459883,0.06808227440561176,0.05961947277406243,0.010178112071012935,0.14949723933097617,0.008462801631549333,0.14194693843772282,0.001715310439463602,0.028770976321176915,-0.008462801631549333,0.8756974307125707,36,3.152042524590115e-05,0.00046297550311132145,0.3424626133739544
