xi_d,s_bar,sigma_rel,n_real,seed,abs_err_xi_mm_median,abs_err_xi_mm_iqr,abs_err_xi_mm_p90,abs_err_xi_mm_p95,abs_err_s_pp_median,abs_err_s_pp_p95,bias_xi_mm,bias_s_pp,std_xi_mm,std_s_pp,crlb_xi_mm,crlb_s_pp,ratio_std_over_crlb_xi,ratio_std_over_crlb_s,boundary_hit_prob,coverage95_xi,coverage95_s,cond2,mass_coupling,n_starts,free_w,truth_model,corr_xi_s,ellipse_major,ellipse_minor,ellipse_angle_deg,n_real_requested,reduced,surrogate_half_xi,loo_xi_resid_rel_median,loo_xi_resid_rel_p95,width_transfer_resid_rel_median
0.55,0.15,0.0001,1000,20260900,2.5898794498438615,0.010229664438980102,2.6003119534123025,2.602620181569489,3.9132592248828075,3.964743854972484,-2.590242444421907,3.911497460085756,0.007538763377546681,0.034021509956082864,0.006582799552377532,0.038279881955423464,1.1452214696137724,0.8887569192533188,0.0,0.0,0.0,2.257506814949177,exact,4,False,3d_rail_surrogate,0.8942221015334604,0.00047944923707854414,0.00011316400745384534,-136.47683379666026,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.55,0.15,0.0003,1000,20260901,2.5897192546493644,0.029095494628043284,2.6174696135629603,2.6261023340113665,3.914910852563866,4.082734769302265,-2.5898467203693625,3.91453214033863,0.021593248898652793,0.09911072588577877,0.019748398657132592,0.11483964586627037,1.0934177131801972,0.8630358021235299,0.0,0.0,0.0,2.2575068149491764,exact,4,False,3d_rail_surrogate,0.8799554982996552,0.0013792419660903046,0.00034835932667185386,-135.95044374001807,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.55,0.15,0.001,1000,20260902,2.5880424058465508,0.09908122059628521,2.683782104375403,2.708665746399232,3.931273461478109,4.453266348864617,-2.5892262202907763,3.9177008750048854,0.07171198187390848,0.3238295658636646,0.06582799552377534,0.38279881955423467,1.089384255183769,0.8459523627600546,0.0,0.0,0.0,2.257506814949177,exact,4,False,3d_rail_surrogate,0.873328225141308,0.004536912913811217,0.0011783626880240523,-136.49164437729692,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.55,0.15,0.003,1000,20260903,2.5928680614384767,0.28986700073939,2.86260912180455,2.9410734732201473,3.9392432167672533,5.698798918563752,-2.5928417329590703,3.9488713834845357,0.21823409470768593,1.0271231059618633,0.19748398657132593,1.1483964586627038,1.1050723580003567,0.8943976605064926,0.0,0.0,0.042,2.2575068149491773,exact,4,False,3d_rail_surrogate,0.8808973916374655,0.014115600273096038,0.003552002592691335,-135.13362347121418,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.12,0.0001,1000,20260904,1.2692937273043527,0.010081336372165461,1.2792581850289848,1.2822489985810355,1.7281330497653957,1.789191784159572,-1.2695492919073321,1.727317731702097,0.0075584643066353395,0.036635312035317114,0.007003754463134068,0.03846416236862176,1.0792017833322283,0.9524531350565277,0.0,0.0,0.0,1.590073834211007,exact,4,False,3d_rail_surrogate,0.6890655171097205,0.0004702544037579637,0.0002016706132353782,46.050945803359426,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.12,0.0003,1000,20260905,1.2706606119532633,0.03216669024103247,1.3002950021095923,1.3089343239380309,1.7254029285396753,1.917502394604496,-1.2705040312424833,1.7262338952488023,0.023133265315374074,0.11182172166910187,0.0210112633894022,0.11539248710586529,1.100993542684453,0.969055477299077,0.0,0.0,0.0,1.5900738342110066,exact,4,False,3d_rail_surrogate,0.7369016427268473,0.0014574256957135695,0.0005670321832166918,45.87749161725929,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.12,0.001,1000,20260906,1.2757134517998654,0.10584434092199335,1.3682682360704468,1.402673993676909,1.7127070516751761,2.3195277634006706,-1.274502833971102,1.7123359518078656,0.0760847709506806,0.3773982216222917,0.07003754463134068,0.3846416236862177,1.0863426373835767,0.9811684393526922,0.0,0.0,0.004,1.5900738342110075,exact,4,False,3d_rail_surrogate,0.7092186863493025,0.004820010457717067,0.00198479659496921,46.9525904874527,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.12,0.003,1000,20260907,1.2862031574147723,0.31328960911114345,1.5810420440871231,1.6933748191281686,1.706919699956111,3.649106764026555,-1.2918270250352943,1.744542125548554,0.233465396885561,1.1353156653859,0.21011263389402204,1.1539248710586532,1.1111440209888463,0.9838731219514487,0.0,0.0,0.673,1.5900738342110066,exact,4,False,3d_rail_surrogate,0.6939659857134135,0.014571081475365875,0.006189689924793345,46.17909216986328,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.135,0.0001,1000,20260908,1.774381422081794,0.009679704170228343,1.7834119483664306,1.785853102798852,2.424205196368881,2.482856007687462,-1.7745610229782587,2.4242246483363914,0.006981679127925952,0.037144484492589044,0.00600838669085053,0.03936573674065042,1.1619889809285302,0.943573969853646,0.0,0.0,0.0,1.6596891179977573,exact,4,False,3d_rail_surrogate,0.763615587290711,0.0004670433215461456,0.00016943096053818337,49.41947592329016,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.135,0.0003,1000,20260909,1.77470108746363,0.02790697885971527,1.8013018602884636,1.809332873587157,2.4180234562983363,2.6044252932406047,-1.7751161955442512,2.418876834018312,0.020705670026377736,0.1114976393429546,0.01802516007255159,0.11809721022195126,1.1487093564238566,0.9441174701197983,0.0,0.0,0.0,1.6596891179977578,exact,4,False,3d_rail_surrogate,0.7659479375507614,0.0013957579399191148,0.0005025443270799148,49.84939798722695,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.135,0.001,1000,20260910,1.7747013299544487,0.09900108921119277,1.8736887579113095,1.9017608012682332,2.4199868582847897,3.0384584257226694,-1.7772993143516533,2.415571490396471,0.07362510496094817,0.3773605393040193,0.06008386690850531,0.3936573674065043,1.2253722796014979,0.9586014909111142,0.0,0.0,0.0,1.6596891179977575,exact,4,False,3d_rail_surrogate,0.7810726117645499,0.004846048889513757,0.0016918810143948314,47.96925197010933,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.135,0.003,1000,20260911,1.7580552720653266,0.29324327929548444,2.0535170854343137,2.129755879479713,2.4370528701317227,4.32641234987903,-1.7739807568460702,2.4763453420467125,0.2088748966407851,1.097383543619259,0.1802516007255159,1.1809721022195125,1.1587963479939145,0.9292205476800361,0.0,0.0,0.449,1.6596891179977575,exact,4,False,3d_rail_surrogate,0.7380780776255912,0.013773417636116078,0.005306496440548151,49.089743618794905,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.15,0.0001,1000,20260912,2.330954693895314,0.008249287478454548,2.3383652025092716,2.3406376264310214,2.973395934729563,3.034223002483698,-2.3306622175427867,2.97442001305871,0.006253156375530486,0.034943883389670735,0.005200734842941723,0.040449053490869746,1.2023601595488138,0.8638986669381115,0.0,0.0,0.0,1.807743811112814,exact,4,False,3d_rail_surrogate,0.7790744280293106,0.0004324676010847716,0.00014969981681139838,51.09801130798779,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.15,0.0003,1000,20260913,2.33075987908797,0.02661016495180757,2.352930255732635,2.361191532257879,2.9747092332146825,3.171856552611278,-2.3296242359513633,2.9777725672832878,0.019120570612886297,0.10627875491996767,0.01560220452882517,0.12134716047260921,1.22550442006839,0.8758239954362771,0.0,0.0,0.0,1.8077438111128137,exact,4,False,3d_rail_surrogate,0.7861038501984768,0.0013206098179344824,0.000449481641820272,50.85564376770001,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.15,0.001,1000,20260914,2.327856661159192,0.09048074739735945,2.4117721473390725,2.4418808679317014,3.005302894773208,3.6265070619136206,-2.330285519470849,2.9910305712063607,0.06575066149003124,0.37006055233564283,0.05200734842941723,0.4044905349086974,1.2642571381862697,0.9148806224085659,0.0,0.0,0.0,1.8077438111128135,exact,4,False,3d_rail_surrogate,0.817428505474447,0.004613998789633376,0.001435571846346384,51.0630143534869,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6,0.15,0.003,1000,20260915,2.317053799878221,0.2740790503973587,2.602599615221248,2.6813022280148355,2.9932402415836306,5.02785093134566,-2.332487768290902,3.001766705668267,0.2029540197679604,1.1478620127480996,0.15602204528825167,1.2134716047260925,1.3008034819246321,0.9459323220069888,0.0,0.0,0.293,1.807743811112814,exact,4,False,3d_rail_surrogate,0.8069963235758272,0.014245044965093127,0.004564248470108851,51.30681909130729,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.12,0.0001,1000,20260916,0.8653723635189949,0.00826977323113487,0.8736308434077793,0.875314415080074,1.7245294472122752,1.7916843978800336,-0.8655422873782888,1.7240305391937891,0.006090970894598233,0.04085180798648752,0.00625934393111812,0.03948927711459285,0.9731005296445165,1.0345038190479097,0.0,0.0,0.0,1.3571987337040712,exact,4,False,3d_rail_surrogate,0.26661666415310864,0.00042106506849135813,0.0002691665242358791,71.63415279676778,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.12,0.0003,1000,20260917,0.864055734638753,0.0218204503827808,0.8853005154644958,0.8912428627184212,1.735784624811869,1.9271795192341419,-0.8640508047114663,1.7314413277446057,0.016590083393593653,0.11874893224547917,0.01877803179335436,0.11846783134377854,0.8834836140529363,1.0023728036422386,0.0,0.0,0.0,1.3571987337040714,exact,4,False,3d_rail_surrogate,0.25502194918858456,0.0012147481387858744,0.0007410948171375143,74.58153282550664,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.12,0.001,1000,20260918,0.8679539253329611,0.07482206999932572,0.9344793363666212,0.9575759704841591,1.7221361865090796,2.3806869286032812,-0.8669383732416422,1.735084878540226,0.056115581918433556,0.38908454461229147,0.06259343931118119,0.3948927711459285,0.89650900375448,0.9852916362161244,0.0,0.0,0.007,1.3571987337040712,exact,4,False,3d_rail_surrogate,0.21999032048461925,0.003966240456739478,0.0025378207023802465,75.37379753670727,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.12,0.003,1000,20260919,0.8687752146245775,0.2383683761664913,1.104809990347038,1.1670822665607927,1.7619120455800092,3.6799230339030107,-0.8760484751337828,1.7248084614460386,0.17374355566669406,1.2039015713847971,0.18778031793354363,1.1846783134377858,0.9252490227872694,1.0162265635565049,0.0,0.0,0.686,1.3571987337040712,exact,4,False,3d_rail_surrogate,0.32983538240971405,0.01252309731677393,0.007451813154444852,69.9644769458063,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.135,0.0001,1000,20260920,1.2884560672675758,0.007028426695325551,1.295270708199166,1.2972371662940436,2.174062741235354,2.2439191537919454,-1.2884961570482332,2.173744829761996,0.005196487444548069,0.04203891526253982,0.00555644732937286,0.04041298835517319,0.9352176195530647,1.0402327809336203,0.0,0.0,0.0,1.611048425567669,exact,4,False,3d_rail_surrogate,0.40182225493304413,0.0004358862283070149,0.00021688732545498566,72.2617025841749,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.135,0.0003,1000,20260921,1.2879139747006887,0.021081578862329975,1.307153013946008,1.312131069889245,2.178034372581064,2.3733929566933494,-1.2876833811104043,2.1803940450009205,0.015661454452584395,0.11851547385393307,0.016669341988118577,0.1212389650655196,0.9395364534333404,0.9775361723838975,0.0,0.0,0.0,1.6110484255676691,exact,4,False,3d_rail_surrogate,0.34647443981746107,0.0012253371826622048,0.0006715312370733221,72.32302347309066,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.135,0.001,1000,20260922,1.287671610462247,0.06332334688914631,1.3516403513177915,1.3717113816926279,2.203542967621922,2.875190510745951,-1.2887249166221695,2.2092429523981068,0.04934536842488443,0.4221023741020513,0.0555644732937286,0.40412988355173196,0.8880740786299129,1.0444720652488415,0.0,0.0,0.0,1.6110484255676694,exact,4,False,3d_rail_surrogate,0.3671968048686121,0.00433533809160228,0.0021119099911426674,74.85789969241425,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.135,0.003,1000,20260923,1.2976005335744265,0.20597554749073788,1.506740011753524,1.554913318822541,2.147488574876805,4.213259805140062,-1.305101125662812,2.1331508110903648,0.15602047448103498,1.2229187627042604,0.16669341988118583,1.2123896506551959,0.9359726052308589,1.0086845941347111,0.0,0.0,0.592,1.6110484255676691,exact,4,False,3d_rail_surrogate,0.3660781824909733,0.01264436126295421,0.0066362428549609,72.6279342507415,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.15,0.0001,1000,20260924,1.723482679216523,0.006947698478469766,1.7296810861408052,1.7310734554961171,2.400207619082212,2.4719772588732645,-1.7234587146532405,2.3998816073547293,0.004842814559254324,0.04352561446847147,0.00506864129248202,0.04152274021706551,0.955446298091236,1.048235599118355,0.0,0.0,0.0,1.9046492522598335,exact,4,False,3d_rail_surrogate,0.5190410912149561,0.0004547133006703912,0.00018725273813432824,71.48388573183901,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.15,0.0003,1000,20260925,1.7243695790417386,0.018270807951566992,1.7425386166714716,1.7467698538018,2.395335746424211,2.6056952353034286,-1.7241825930394898,2.399898821178593,0.014562161302937972,0.1305819368768277,0.015205923877446062,0.12456822065119652,0.95766369872054,1.0482764881299076,0.0,0.0,0.0,1.9046492522598337,exact,4,False,3d_rail_surrogate,0.5122778036246164,0.0013631677937073932,0.0005661689038345343,71.60892203187541,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.15,0.001,1000,20260926,1.7227367810930532,0.06594693420142783,1.7861990637168574,1.8085387968026574,2.396944513587412,3.0484897117963174,-1.725022148639623,2.391294648529022,0.04849756504509707,0.41450328105209144,0.0506864129248202,0.4152274021706552,0.9568158850978525,0.9982560854250507,0.0,0.0,0.001,1.9046492522598335,exact,4,False,3d_rail_surrogate,0.49791484773660893,0.004339288037043055,0.0018986548214481086,70.7906660594739,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.6499999999999999,0.15,0.003,1000,20260927,1.7285045978061295,0.1899443968914405,1.9206790720528937,1.974504632895404,2.3355675119323127,4.586744140738809,-1.7303263332567147,2.389519701462103,0.14600453701980282,1.2739945725666701,0.15205923877446062,1.2456822065119655,0.9601819540630586,1.0227284020809626,0.0,0.0,0.537,1.9046492522598337,exact,4,False,3d_rail_surrogate,0.5073725385517371,0.013326980414293537,0.005684026773416888,71.06340579708791,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.12,0.0001,1000,20260928,0.5136947929082789,0.008057749800067904,0.5211293672447257,0.5233795733175922,2.052156984027217,2.1192593766217467,-0.5135206550283418,2.0513171490920548,0.005829383920053378,0.040558034187868755,0.0072784389057903905,0.03935636183921885,0.8009112936863135,1.0305331156766742,0.0,0.0,0.0,1.933619742787324,exact,4,False,3d_rail_surrogate,-0.5219004954912961,0.0004398042988658279,0.00021670887531648347,116.38830736632792,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.12,0.0003,1000,20260929,0.5131562616000163,0.022903277411060463,0.5349909646386244,0.5404707684842764,2.0556611837405843,2.2465873571741706,-0.512952342537636,2.052233270557029,0.017202460249301683,0.12476076627712224,0.021835316717371173,0.11806908551765655,0.7878273748883247,1.056675976866654,0.0,0.0,0.0,1.9336197427873234,exact,4,False,3d_rail_surrogate,-0.49588507772792234,0.0013349696938444611,0.000659774335674803,114.16015782486362,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.12,0.001,1000,20260930,0.5160525812013737,0.07884865231661259,0.5887803339450767,0.6134052439043941,2.0272921590742756,2.7044013622124248,-0.515504752557424,2.0466061287863004,0.05940499190282625,0.41392902124927067,0.07278438905790394,0.39356361839218856,0.8161776539137582,1.0517461520967821,0.0,0.0,0.001,1.9336197427873232,exact,4,False,3d_rail_surrogate,-0.5422129511550002,0.004508262516547733,0.002165847534430692,116.85713546879086,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.12,0.003,1000,20260931,0.5175540711592899,0.2539977860007376,0.7270094200303989,0.7870154753119982,2.0743918201294287,4.1596800814018975,-0.5075137562485927,2.086207306664349,0.1788017189002934,1.2543760595686941,0.21835316717371178,1.1806908551765658,0.8188647832071376,1.0624085501035825,0.0,0.332,0.571,1.9336197427873238,exact,4,False,3d_rail_surrogate,-0.4924377376666162,0.01349011046136891,0.00683850313404551,115.26799113934712,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.135,0.0001,1000,20260932,0.7980914356039923,0.006920573743742775,0.8047230628906064,0.8065898097639985,2.4410463244636764,2.509705876347815,-0.798095452181995,2.4390015644894465,0.005133015923432875,0.0432911197088012,0.006804773250994142,0.04019415801224236,0.7543257848721068,1.077050045322894,0.0,0.0,0.0,2.215006139242737,exact,4,False,3d_rail_surrogate,-0.4918510641655773,0.0004534233571107639,0.00020165552402473373,109.39111946776433,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.135,0.0003,1000,20260933,0.7986473854473571,0.021140268530677075,0.8184539796020042,0.824446013967985,2.4447468073847514,2.6401592787636834,-0.7983332816812263,2.4385884737150505,0.01612843600843007,0.12551911785816855,0.020414319752982423,0.12058247403672709,0.7900550301742868,1.0409399778937847,0.0,0.0,0.0,2.215006139242737,exact,4,False,3d_rail_surrogate,-0.5028224648867318,0.0013304569532388397,0.0006215774215382452,112.02550100036166,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.135,0.001,1000,20260934,0.7997357637078104,0.06962929352206382,0.8642373890053159,0.8781592021593542,2.4384258301271524,3.1369528895180117,-0.7993295253747104,2.4281098141973643,0.0507944140398331,0.43423159925121396,0.06804773250994141,0.40194158012242354,0.7464527055682907,1.080335105213438,0.0,0.0,0.001,2.2150061392427367,exact,4,False,3d_rail_surrogate,-0.4885626742415455,0.004539078935714228,0.0020037048658626665,108.93959639762862,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.135,0.003,1000,20260935,0.8058771807108691,0.20849721281462452,0.9980752397204977,1.0490179414109628,2.4340613860562756,4.648436598581327,-0.8016980608467802,2.4772673447599796,0.15625501335690822,1.2831555373035592,0.20414319752982424,1.2058247403672706,0.765418663211054,1.0641310418898315,0.0,0.01,0.48,2.2150061392427367,exact,4,False,3d_rail_surrogate,-0.5061825968671341,0.013513318352090157,0.00604724549312136,110.5297511251192,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.15,0.0001,1000,20260936,1.0354651766097742,0.0062171781232340795,1.0414011883147516,1.0436482816214883,2.618989950514017,2.692513815229526,-1.0353152321064587,2.6192000251144125,0.0048434173722116634,0.04643663891887722,0.006556167471758309,0.04119567442360911,0.7387574208675147,1.1272212330201477,0.0,0.0,0.0,2.567185955772798,exact,4,False,3d_rail_surrogate,-0.5767461920702719,0.000485894684537732,0.00017870479026107608,108.4544338999112,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.15,0.0003,1000,20260937,1.0358654526320978,0.019617556747133502,1.055533511697252,1.060738873566878,2.621909540978637,2.8494543927624156,-1.035960159410309,2.6222005238799166,0.014962403495743163,0.13551259242160785,0.019668502415274923,0.12358702327082731,0.7607291688930562,1.0964953183203303,0.0,0.0,0.0,2.5671859557727985,exact,4,False,3d_rail_surrogate,-0.5400170818102943,0.001418909380070232,0.0005683872324792798,108.87749998401598,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.15,0.001,1000,20260938,1.036940892120004,0.06630586215640788,1.097624997558001,1.1144239459155554,2.6386439193213485,3.372407871208435,-1.0362756760433267,2.626972593555992,0.047705767840432435,0.45912580774767897,0.06556167471758309,0.41195674423609113,0.7276471817709401,1.1145000395588995,0.0,0.0,0.0,2.5671859557728,exact,4,False,3d_rail_surrogate,-0.5633489533457662,0.004793709802472805,0.0017840639153527968,108.04711599875336,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.7,0.15,0.003,1000,20260939,1.036045943691799,0.18594258515423234,1.2218487798749162,1.268254097982011,2.5876355472831056,4.890119702107395,-1.0383825258097508,2.6131199233445033,0.1450476922346552,1.385699385224052,0.19668502415274922,1.235870232708273,0.7374618014740587,1.1212337254757283,0.0,0.0,0.45,2.5671859557727994,exact,4,False,3d_rail_surrogate,-0.6158859132564529,0.014583291036636588,0.005131497314981804,109.44755187707351,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.12,0.0001,1000,20260940,0.31929744995138104,0.011481685426792954,0.3296025473076133,0.33276203211215266,2.736129754882968,2.7999547609963837,-0.3193785255495169,2.7360976157079198,0.007977563862001345,0.04027204417098241,0.00942562279937738,0.0378780133688928,0.8463699462414634,1.0632037055052022,0.0,0.0,0.0,2.9165726811226547,exact,4,False,3d_rail_surrogate,-0.8185200573347743,0.0005261562080869236,0.00016577420968286606,132.69449994137557,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.12,0.0003,1000,20260941,0.31858838752058205,0.034146604110178,0.34965196961396905,0.35838194630829323,2.7376960918154642,2.932490932406567,-0.31933762789182024,2.740174759833571,0.024312663425539123,0.12190234871377072,0.02827686839813214,0.11363404010667838,0.8598074964745787,1.0727626035238222,0.0,0.0,0.0,2.9165726811226547,exact,4,False,3d_rail_surrogate,-0.8285848528753879,0.0016020655307547608,0.0004894753530503374,132.95666620760218,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.12,0.001,1000,20260942,0.32334963674067396,0.10679766485661873,0.4193246635266521,0.45296289346643603,2.7375121009350702,3.4203747589266404,-0.3202453790508764,2.7442595697837,0.08189170551426445,0.4107514264601021,0.09425622799377378,0.3787801336889279,0.8688201008815449,1.0844059387692981,0.0,0.052,0.0,2.916572681122654,exact,4,False,3d_rail_surrogate,-0.8297465743612571,0.005398964092867491,0.001643373557694336,132.94686944418845,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.12,0.003,1000,20260943,0.3264476132458787,0.315678106876517,0.6407149045751358,0.7116108503605988,2.754307561093973,4.792624920377764,-0.3161872682248335,2.744614839884631,0.250817019483164,1.2192258645284821,0.2827686839813215,1.1363404010667841,0.8870042324054946,1.0729406992692383,0.0,0.811,0.333,2.916572681122654,exact,4,False,3d_rail_surrogate,-0.8246337757240321,0.016242587498589957,0.005033048578661569,134.02092190586188,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.135,0.0001,1000,20260944,0.5001193742996196,0.009552298836241757,0.5087970891478345,0.5118775827097897,3.4678831739167606,3.536561447217393,-0.4998238906657826,3.466532610196926,0.007617273908297831,0.042915417010056085,0.008932202930552809,0.038507370633917966,0.8527878248536839,1.1144727958199108,0.0,0.0,0.0,3.204171861550264,exact,4,False,3d_rail_surrogate,-0.8682003198883043,0.0005419934952424607,0.0001414399424460908,129.2492430556102,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.135,0.0003,1000,20260945,0.4997570039412423,0.031786799764518536,0.5305044439657635,0.5407951955757309,3.4598043745420455,3.6907583399977346,-0.49917050440615574,3.464705936834824,0.024169547587043087,0.13462104965867913,0.026796608791658443,0.11552211190175395,0.9019629228071151,1.1653271174021465,0.0,0.0,0.0,3.204171861550265,exact,4,False,3d_rail_surrogate,-0.8759044461886178,0.0017114462435630423,0.0004334969387874475,129.66423587842644,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.135,0.001,1000,20260946,0.4981434938571845,0.11072134055559735,0.597376364571754,0.6248318972706648,3.4441062568211693,4.214093363106088,-0.4980914637177762,3.465327646310513,0.07611440640267265,0.42525793897157554,0.08932202930552813,0.3850737063391798,0.852134764452356,1.1043546520338128,0.0,0.0,0.0,3.2041718615502637,exact,4,False,3d_rail_surrogate,-0.858946402637494,0.00537591525449622,0.0014570576486558826,129.46075576142513,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.135,0.003,1000,20260947,0.49436298216680785,0.33124232153638855,0.8197575322000699,0.8811917617880641,3.450871887208605,5.642707604718562,-0.4969890427658172,3.4989637793797255,0.23991261446617404,1.3092583199941803,0.2679660879165844,1.1552211190175394,0.8953096129867628,1.1333400146870949,0.0,0.548,0.17,3.2041718615502646,exact,4,False,3d_rail_surrogate,-0.8681802119883689,0.016751997992359654,0.004397398648043008,130.2789839581711,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.15,0.0001,1000,20260948,0.6268772462532574,0.010885990975497695,0.6372436479450952,0.6401120227620173,4.20253741964028,4.281932796417027,-0.6269171005741164,4.203204951530145,0.008268930376998924,0.04711426316240282,0.00867683925592215,0.03925021698147291,0.9529887708078929,1.2003567568719922,0.0,0.0,0.0,3.590246508587301,exact,4,False,3d_rail_surrogate,-0.9166631662228734,0.000599691325527009,0.00012270145283493856,129.2017658075648,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.15,0.0003,1000,20260949,0.6287150232679046,0.03402240652935784,0.6609506577972335,0.6713183344030411,4.208885142298538,4.4487254691920235,-0.6281158891403948,4.208275563855547,0.02587769133521058,0.14416800560228538,0.02603051776776644,0.11775065094441865,0.9941289514899658,1.2243499670361602,0.0,0.0,0.0,3.590246508587301,exact,4,False,3d_rail_surrogate,-0.9225030770920877,0.0018545619175306062,0.0003669553038151981,129.9210760945991,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.15,0.001,1000,20260950,0.6264846717323488,0.12091208755241856,0.7515590514386212,0.7785619125276544,4.195443539364712,5.035032603090394,-0.6280208911777664,4.2036328541192,0.08852331429423527,0.49761319197303355,0.08676839255922146,0.3925021698147289,1.0202253572211337,1.2677973021344562,0.0,0.0,0.0,3.5902465085872994,exact,4,False,3d_rail_surrogate,-0.9309430659286824,0.006391325874711071,0.001189409236311531,129.69553981795124,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.75,0.15,0.003,1000,20260951,0.6398791899385512,0.33120862377098453,0.9707984757289732,1.0748201915104214,4.2300272646189185,6.788562966676725,-0.6539110267833579,4.372952703456176,0.29595060144694785,1.5459301789999513,0.2603051776776645,1.1775065094441872,1.1369370524524218,1.3128846138860577,0.0,0.294,0.068,3.5902465085872985,exact,4,False,3d_rail_surrogate,-0.9355550448384548,0.02051212707266293,0.003722887964358494,131.9404227540636,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
0.8,0.12,0.0001,1000,20260952,0.2152500090297474,0.013220411562038292,0.22869985766779055,0.23170441587447332,3.551881937445958,3.609593618355486,-0.21513151115299536,3.55165140784661,0.010224662469369303,0.03654968656997932,0.012044332094133643,0.03428391456755179,0.8489190093279945,1.0660884858397117,0.0,0.0,0.0,4.1527597352012515,exact,4,False,3d_rail_surrogate,-0.8990348958844069,0.0005915990047143639,0.0001307198860393512,143.73156611352854,1000,False,0.1,0.014496241614285168,0.16178862724753038,0.06845739741129697
